employee_id,fullname,nip,company_id,area_id,position_id,department_id,division_id,directorate_id,grade_id,education_id,major_id,years_of_service_months,pauli,faxtor,disc_word,iq,gtq,tiki,mbti_enfj,mbti_enfp,mbti_entj,mbti_entp,mbti_esfj,mbti_esfp,mbti_estj,mbti_estp,mbti_infj,mbti_infp,mbti_intj,mbti_intp,mbti_isfj,mbti_isfp,mbti_istj,mbti_istp,disc_cd,disc_ci,disc_cs,disc_dc,disc_di,disc_ds,disc_ic,disc_id,disc_is,disc_sc,disc_sd,disc_si,papi_a,papi_b,papi_c,papi_d,papi_e,papi_f,papi_g,papi_i,papi_k,papi_l,papi_n,papi_o,papi_p,papi_r,papi_s,papi_t,papi_v,papi_w,papi_x,papi_z,str_responsibility,str_restorative,str_belief,str_deliberative,str_input,str_connectedness,str_analytical,str_activator,str_empathy,str_adaptability,str_individualization,str_harmony,str_strategic,str_includer,str_significance,str_discipline,str_arranger,str_competition,str_maximizer,str_futuristic,str_achiever,str_command,str_woo,str_intellection,str_learner,str_focus,str_ideation,str_relator,str_self_assurance,str_communication,str_developer,str_context,str_consistency,str_positivity,rating_2021,rating_2022,rating_2023,rating_2024,rating_2025,cex_2021,cex_2022,cex_2023,cex_2024,cex_2025,csi_2021,csi_2022,csi_2023,csi_2024,csi_2025,ftc_2021,ftc_2022,ftc_2023,ftc_2024,ftc_2025,gdr_2021,gdr_2022,gdr_2023,gdr_2024,gdr_2025,ids_2021,ids_2022,ids_2023,ids_2024,ids_2025,lie_2021,lie_2022,lie_2023,lie_2024,lie_2025,qdd_2021,qdd_2022,qdd_2023,qdd_2024,qdd_2025,sea_2021,sea_2022,sea_2023,sea_2024,sea_2025,sto_2021,sto_2022,sto_2023,sto_2024,sto_2025,vcu_2021,vcu_2022,vcu_2023,vcu_2024,vcu_2025
EMP100581,Wahyu Dharma Santoso,990199,4,1,5,3,5,3,3,1,3,41,34,22,Dominant-Influencer,104.0,21.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,5.0,2.0,2.0,1.0,4.0,8.0,4.0,1.0,7.0,7.0,7.0,4.0,6.0,1.0,8.0,5.0,8.0,3.0,1.0,0,11,0,3,12,0,0,0,0,5,0,0,0,0,0,2,0,0,7,14,0,0,0,0,13,0,0,9,4,0,0,10,0,8,4.0,3.0,4.0,,2.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,5.0,4.0,4.0,4.0,3.0,4.0,2.0,5.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,3.0,4.0,5.0,3.0,2.0,4.0,3.0,5.0,2.0,2.0
EMP100582,Wulan Nabila Fauziah,620375,2,1,4,2,2,3,3,1,2,58,78,72,Dominant-Conscientious,104.0,34.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,6.0,4.0,1.0,2.0,1.0,5.0,7.0,7.0,1.0,6.0,8.0,6.0,9.0,4.0,2.0,2.0,6.0,5.0,7.0,0,0,0,13,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,12,0,0,9,10,0,4,0,0,5,0,6,7,11,3.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,5.0,4.0,1.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,5.0,4.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,4.0,5.0,3.0,2.0,2.0,3.0,4.0,5.0,3.0,3.0
EMP100583,Dinda Zulfikar Herlambang,775302,4,1,6,1,4,2,3,4,5,75,87,27,Dominant-Conscientious,115.0,19.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.0,5.0,8.0,1.0,5.0,3.0,1.0,2.0,1.0,4.0,9.0,9.0,7.0,5.0,7.0,1.0,5.0,8.0,2.0,1.0,0,0,0,7,14,0,4,12,13,11,0,0,0,8,0,0,0,0,0,0,1,0,0,0,2,0,0,0,9,0,10,0,5,3,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,4.0,3.0,3.0,4.0,1.0,2.0,3.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0
EMP100584,Satya Ananda,506260,2,3,3,3,1,3,2,1,1,80,63,34,Dominant-Steadiness,119.0,33.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,4.0,6.0,6.0,4.0,2.0,2.0,8.0,7.0,2.0,8.0,8.0,7.0,4.0,6.0,3.0,7.0,4.0,9.0,10,0,4,0,5,0,12,0,0,0,1,0,0,9,8,7,3,13,11,0,0,14,6,0,2,0,0,0,0,0,0,0,0,0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,4.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,2.0
EMP100585,Indra Rohman,388751,4,1,6,6,3,3,1,3,4,18,51,22,Influencer-Dominant,113.0,29.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0,5.0,6.0,5.0,4.0,5.0,4.0,4.0,1.0,9.0,7.0,3.0,5.0,9.0,1.0,5.0,2.0,4.0,6.0,1.0,0,1,4,0,0,0,7,9,0,8,0,0,0,0,3,0,13,0,0,11,0,0,0,10,12,0,14,0,6,2,0,0,0,0,,,1.0,5.0,1.0,3.0,3.0,2.0,4.0,1.0,3.0,3.0,1.0,4.0,1.0,3.0,3.0,1.0,5.0,1.0,3.0,3.0,1.0,5.0,1.0,3.0,3.0,1.0,4.0,1.0,3.0,2.0,1.0,5.0,1.0,3.0,3.0,1.0,5.0,1.0,3.0,3.0,1.0,5.0,1.0,3.0,3.0,1.0,5.0,1.0,3.0,3.0,1.0,4.0,1.0
EMP100586,Adit Hartanto,923680,1,2,4,6,2,3,3,1,1,33,43,23,Influencer-Steadiness,111.0,20.0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,3.0,5.0,8.0,6.0,7.0,8.0,6.0,4.0,7.0,6.0,3.0,8.0,6.0,7.0,6.0,2.0,9.0,6.0,1.0,0,5,4,1,0,0,0,0,10,0,8,0,14,6,11,0,0,0,0,0,7,0,9,0,0,0,12,0,0,0,0,0,2,3,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,5.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,5.0,5.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0
EMP100587,Nabila Syahputra,173877,1,3,4,3,3,1,3,2,1,54,66,95,Influencer-Dominant,113.0,25.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,5.0,4.0,5.0,7.0,4.0,4.0,4.0,5.0,9.0,8.0,5.0,5.0,9.0,5.0,4.0,1.0,5.0,5.0,1.0,0,0,0,0,0,2,5,12,11,3,0,0,0,0,7,0,6,13,0,0,0,14,0,4,10,0,0,0,0,0,8,9,0,0,3.0,,4.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,5.0,4.0,2.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0
EMP100588,Intan Rohman,185888,1,4,5,5,4,2,3,1,3,84,33,36,Steadiness-Conscientious,102.0,33.0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.0,4.0,8.0,7.0,9.0,6.0,2.0,5.0,7.0,6.0,3.0,1.0,5.0,5.0,7.0,5.0,6.0,9.0,4.0,1.0,0,0,0,0,10,0,0,2,11,12,0,0,0,0,9,6,1,0,8,13,0,0,5,0,14,0,0,7,0,4,3,0,0,0,3.0,3.0,4.0,2.0,,2.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,5.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,1.0,4.0,3.0,3.0,5.0,2.0,4.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,4.0,2.0,4.0
EMP100589,Anisa Tri Pamungkas,832493,2,3,2,4,2,1,1,1,1,41,36,21,Steadiness-Dominant,109.0,27.0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0,2.0,3.0,2.0,3.0,8.0,4.0,6.0,4.0,4.0,9.0,8.0,5.0,5.0,1.0,2.0,4.0,3.0,4.0,4.0,0,8,7,0,0,2,0,0,1,11,10,0,0,0,0,0,0,0,13,0,0,5,0,0,0,0,0,14,4,6,0,0,0,12,3.0,5.0,,4.0,3.0,3.0,5.0,2.0,3.0,3.0,4.0,5.0,2.0,5.0,3.0,3.0,5.0,1.0,4.0,4.0,3.0,5.0,2.0,3.0,2.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,3.0,3.0,5.0,3.0,5.0,2.0,3.0,5.0,2.0,4.0,3.0
EMP100590,Putri Rachman Hartanto,651557,2,1,5,4,3,2,2,2,3,59,49,39,Influencer-Dominant,109.0,27.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0,5.0,9.0,6.0,3.0,4.0,1.0,5.0,3.0,5.0,6.0,8.0,9.0,1.0,8.0,6.0,3.0,5.0,9.0,6.0,0,0,0,0,0,0,0,0,6,9,0,10,0,0,0,11,4,0,0,0,0,0,7,0,0,0,3,2,0,0,1,14,5,8,1.0,2.0,3.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,3.0,1.0,3.0,4.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0
EMP100591,Kurnia Ginting,535552,4,3,5,3,3,3,2,2,4,52,46,39,Steadiness-Influencer,86.0,28.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,7.0,5.0,8.0,5.0,7.0,2.0,7.0,4.0,9.0,4.0,7.0,9.0,8.0,1.0,3.0,2.0,5.0,2.0,3.0,0,7,4,0,0,0,0,14,0,0,8,0,0,0,0,13,0,0,5,2,0,0,6,1,0,12,0,0,10,3,0,11,9,0,4.0,3.0,5.0,5.0,5.0,3.0,4.0,2.0,4.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0
EMP100592,Galih Handayani,454909,2,1,6,4,3,1,3,4,6,51,91,38,Dominant-Influencer,109.0,27.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0,5.0,1.0,7.0,8.0,3.0,5.0,2.0,8.0,6.0,9.0,2.0,1.0,3.0,5.0,3.0,5.0,1.0,8.0,6.0,0,0,3,6,0,4,0,12,0,0,0,0,9,7,0,0,0,0,14,0,0,0,1,11,0,10,2,8,0,0,0,5,0,0,4.0,3.0,4.0,4.0,,5.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,4.0,5.0,2.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0
EMP100593,Hadi Santoso,718540,4,2,1,2,4,3,1,4,4,12,68,23,Influencer-Dominant,139.0,28.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0,9.0,3.0,9.0,2.0,3.0,7.0,1.0,3.0,4.0,5.0,2.0,4.0,6.0,1.0,7.0,4.0,6.0,5.0,1.0,0,3,7,8,0,10,0,0,0,13,14,0,0,0,0,0,6,0,4,0,0,0,1,0,9,0,11,0,0,0,5,0,2,12,,2.0,3.0,1.0,3.0,3.0,1.0,4.0,1.0,3.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,4.0
EMP100594,Teguh Sinaga,615125,4,2,4,2,3,2,1,1,3,73,23,31,Dominant-Influencer,134.0,41.0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0,9.0,9.0,8.0,9.0,6.0,7.0,9.0,6.0,6.0,4.0,1.0,2.0,3.0,2.0,4.0,5.0,2.0,1.0,7.0,9,3,0,0,12,0,0,7,0,8,0,0,0,2,0,4,0,6,0,0,0,0,10,0,0,0,0,14,13,0,0,0,0,0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0
EMP100595,Lestari Saputra,347680,2,1,2,4,2,2,3,1,6,84,70,70,Steadiness-Influencer,109.0,27.0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,6.0,4.0,7.0,8.0,9.0,9.0,1.0,9.0,5.0,8.0,1.0,5.0,2.0,5.0,5.0,5.0,9.0,1.0,5.0,5,0,2,0,0,3,13,0,10,11,8,14,9,12,0,0,0,4,0,0,0,7,0,0,0,6,0,0,0,0,0,1,0,0,3.0,4.0,,5.0,2.0,3.0,4.0,2.0,5.0,2.0,2.0,4.0,1.0,4.0,3.0,3.0,3.0,1.0,5.0,3.0,3.0,4.0,1.0,5.0,2.0,3.0,3.0,1.0,5.0,2.0,3.0,4.0,1.0,5.0,2.0,4.0,3.0,1.0,4.0,2.0,3.0,5.0,1.0,5.0,3.0,4.0,5.0,2.0,4.0,3.0,3.0,4.0,1.0,3.0,2.0
EMP100596,Dimas Aji Hidayat,171964,1,4,6,4,4,1,3,3,4,50,21,36,Conscientious-Influencer,109.0,27.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1.0,5.0,9.0,5.0,8.0,9.0,7.0,5.0,4.0,2.0,2.0,5.0,9.0,6.0,5.0,5.0,4.0,2.0,7.0,0,6,0,4,0,1,0,11,0,8,0,0,0,0,0,0,10,9,0,7,5,0,0,0,0,13,0,0,0,3,0,0,0,14,3.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,4.0,1.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0
EMP100597,Fajar Maulana,810974,1,1,1,6,2,3,1,3,2,58,86,81,Influencer-Steadiness,97.0,27.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,1.0,3.0,8.0,4.0,4.0,3.0,5.0,2.0,9.0,3.0,5.0,5.0,3.0,9.0,1.0,6.0,5.0,8.0,4.0,7,5,0,0,0,0,0,14,0,1,0,10,13,0,0,0,11,12,0,0,0,3,0,2,0,0,9,4,6,8,0,0,0,0,4.0,4.0,3.0,,4.0,3.0,4.0,3.0,3.0,5.0,3.0,4.0,2.0,3.0,5.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,1.0,5.0,5.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,3.0,2.0,3.0,5.0,3.0,3.0,3.0,4.0,4.0,5.0,2.0,1.0,3.0
EMP100598,Adit Aji Tamba,330408,1,4,6,5,2,1,1,2,6,39,53,94,Conscientious-Influencer,124.0,24.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,3.0,5.0,3.0,2.0,6.0,5.0,7.0,3.0,3.0,6.0,2.0,2.0,2.0,1.0,5.0,6.0,5.0,1.0,0,13,0,7,0,0,12,0,5,0,0,0,0,0,14,1,0,0,11,0,0,4,0,0,0,3,8,0,6,0,0,9,10,2,4.0,1.0,4.0,1.0,3.0,4.0,2.0,4.0,1.0,3.0,3.0,1.0,5.0,1.0,3.0,4.0,1.0,4.0,3.0,3.0,4.0,1.0,4.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,4.0,1.0,3.0,1.0,3.0,4.0,1.0,5.0,1.0,3.0,4.0,1.0,3.0,1.0,4.0,3.0,2.0,5.0,1.0,4.0,3.0,1.0,4.0,1.0,2.0
EMP100599,Dimas Kurniawan,545270,2,1,2,2,1,1,3,4,1,16,49,86,Conscientious-Dominant,81.0,23.0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0,7.0,8.0,5.0,6.0,6.0,6.0,1.0,5.0,3.0,8.0,4.0,4.0,5.0,4.0,1.0,1.0,9.0,2.0,1.0,0,0,2,0,0,0,14,9,0,0,1,0,0,0,0,3,0,0,0,6,10,0,4,0,0,0,5,12,13,0,0,7,0,0,,2.0,2.0,3.0,1.0,3.0,2.0,1.0,4.0,1.0,3.0,2.0,2.0,4.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,4.0,1.0,3.0,1.0,3.0,4.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0
EMP100600,Zaki Wijaya,183834,4,4,4,2,3,1,3,4,5,12,46,56,Steadiness-Influencer,137.0,18.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,7.0,9.0,4.0,7.0,1.0,5.0,6.0,9.0,4.0,2.0,9.0,1.0,5.0,7.0,5.0,8.0,5.0,8.0,7.0,0,10,1,6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,4,14,0,12,2,0,0,13,0,8,7,11,,3.0,2.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,4.0,1.0,3.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0
EMP100601,Nurlita Subekti,916084,4,2,3,2,2,2,2,2,2,70,52,37,Conscientious-Dominant,123.0,23.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,3.0,9.0,5.0,6.0,2.0,1.0,9.0,7.0,9.0,5.0,7.0,9.0,1.0,5.0,9.0,9.0,7.0,6.0,0,0,5,0,0,14,11,0,1,13,9,0,3,7,6,12,8,0,4,0,0,0,10,0,0,0,0,2,0,0,0,0,0,0,2.0,5.0,4.0,2.0,3.0,3.0,5.0,4.0,2.0,3.0,3.0,5.0,4.0,2.0,3.0,3.0,5.0,4.0,3.0,3.0,2.0,5.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,5.0,3.0,2.0,4.0,3.0,5.0,3.0,3.0,4.0,1.0,5.0,4.0,1.0,3.0,1.0,5.0,4.0,1.0,2.0,3.0,5.0,5.0,3.0,3.0
EMP100602,Rifqi Ananda,804854,4,4,1,2,1,3,2,1,1,53,29,66,Dominant-Steadiness,109.0,33.0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.0,9.0,4.0,6.0,9.0,7.0,1.0,5.0,4.0,6.0,2.0,9.0,9.0,5.0,5.0,4.0,5.0,1.0,1.0,4.0,12,0,10,0,6,0,0,0,11,0,0,0,0,0,0,0,0,13,0,9,0,1,0,5,8,0,0,7,0,4,0,3,0,14,2.0,3.0,,3.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,3.0,4.0,3.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0
EMP100603,Ahmad Handayani,490479,3,1,6,1,5,3,3,4,2,71,70,59,Conscientious-Steadiness,107.0,22.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0,9.0,1.0,3.0,3.0,9.0,9.0,4.0,2.0,5.0,4.0,6.0,3.0,6.0,5.0,2.0,6.0,5.0,9.0,9.0,0,2,14,0,0,0,0,0,0,12,0,0,9,0,0,0,0,0,0,13,6,0,10,0,0,4,0,0,0,7,3,0,1,11,4.0,4.0,,3.0,4.0,4.0,4.0,3.0,1.0,2.0,4.0,5.0,3.0,1.0,3.0,3.0,4.0,4.0,1.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,5.0,3.0,3.0,1.0,3.0,4.0,5.0,3.0,1.0,1.0
EMP100604,Yoga Lukman,218375,3,2,4,4,5,3,1,3,5,1,94,61,Conscientious-Steadiness,109.0,27.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.0,9.0,5.0,3.0,5.0,6.0,8.0,5.0,6.0,5.0,7.0,5.0,5.0,1.0,8.0,9.0,5.0,5.0,8.0,8.0,0,0,4,0,1,12,0,5,0,0,0,0,0,0,11,10,7,0,8,0,0,0,0,0,0,2,6,0,9,13,3,14,0,0,,4.0,5.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,1.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,5.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,5.0,3.0,3.0,3.0,4.0,5.0,4.0,1.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,5.0,5.0,4.0,2.0
EMP100605,Dwi Anggara,969799,1,3,1,4,5,2,3,3,3,73,89,90,Influencer-Dominant,109.0,27.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,5.0,8.0,8.0,1.0,8.0,2.0,8.0,4.0,6.0,5.0,8.0,8.0,6.0,5.0,4.0,9.0,2.0,5.0,9.0,0,0,6,0,0,14,1,11,2,4,0,0,10,0,0,9,0,0,3,8,0,0,0,0,0,0,0,0,7,5,12,0,0,13,3.0,5.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,3.0,5.0,4.0,3.0,5.0,3.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,3.0,5.0,3.0,5.0,5.0,4.0,5.0,3.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0
EMP100606,Wulan Candra Saputra,597645,2,1,1,6,1,3,1,2,3,52,51,97,Conscientious-Dominant,97.0,28.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0,8.0,1.0,5.0,4.0,2.0,6.0,8.0,8.0,5.0,3.0,3.0,3.0,9.0,4.0,8.0,5.0,6.0,5.0,4.0,5,0,0,2,12,7,0,0,14,0,0,10,3,0,0,0,0,0,0,4,11,0,6,0,0,0,0,1,0,0,0,0,8,13,,4.0,4.0,2.0,3.0,5.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,5.0,2.0,3.0,5.0,4.0,3.0,3.0,2.0,5.0,5.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,2.0,3.0,5.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,1.0,4.0
